pit_policy,formation_date,required_formation,affects_final,check,side,eligible_count,max_weight,status,reason_code,detail
legal_deadline_plus_one_month_end,2018-12-28,True,False,size_exclusion,DATA_MISSING_CLOSE,1.0,,REPORT_ONLY,DATA_MISSING_CLOSE,exclusion distribution
legal_deadline_plus_one_month_end,2018-12-28,True,False,size_exclusion,LISTED_LT_180D,42.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2018-12-28,True,False,model_exclusion,ELIGIBLE,2651.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2018-12-28,True,False,model_exclusion,DATA_MISSING_CLOSE,1.0,,REPORT_ONLY,DATA_MISSING_CLOSE,exclusion distribution
legal_deadline_plus_one_month_end,2018-12-28,True,False,model_exclusion,LISTED_LT_180D,42.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2018-12-28,True,False,model_exclusion,MISSING_STYLE_SCORE,875.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2018-12-28,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,14.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2018-12-28,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,5.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2018-12-28,True,False,monthly_exposure,,1.0,,MEASURE_WITH_EXCLUSION,DATA_MATERIALITY_EXEMPTION,1/3527 names (0.0284%) excluded within the 0.2500% materiality threshold: DATA_MISSING_CLOSE
legal_deadline_plus_one_month_end,2018-12-28,True,True,style,plus,1280.0,0.0025752116216355685,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,style,minus,1371.0,0.002272696267394792,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,size,plus,2027.0,0.002216598295587122,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,size,minus,1499.0,0.0020611245877721744,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,interaction,plus,1288.0,0.0027692449640101284,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,interaction,minus,1363.0,0.0028005714181513148,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,qblend,plus,1301.0,0.0034177251903720553,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,qblend,minus,1350.0,0.0028338788473184474,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,q500,plus,1315.0,0.0038349928024056616,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,q500,minus,1336.0,0.0033842882560826855,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,q1000,plus,1286.0,0.002657347455528453,OK,,
legal_deadline_plus_one_month_end,2018-12-28,True,True,q1000,minus,1365.0,0.002267396646231356,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,False,size_exclusion,ELIGIBLE,3532.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-01-31,True,False,size_exclusion,LISTED_LT_180D,51.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-01-31,True,False,model_exclusion,ELIGIBLE,2650.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-01-31,True,False,model_exclusion,LISTED_LT_180D,51.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-01-31,True,False,model_exclusion,MISSING_STYLE_SCORE,882.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-01-31,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,12.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-01-31,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,4.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-01-31,True,True,style,plus,1298.0,0.00251942201424774,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,style,minus,1352.0,0.0023372548127669297,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,size,plus,2032.0,0.0022465070279157374,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,size,minus,1500.0,0.0020272351020957226,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,interaction,plus,1279.0,0.0027187375474041608,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,interaction,minus,1371.0,0.0028139010266643445,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,qblend,plus,1326.0,0.003350319283282593,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,qblend,minus,1324.0,0.0029051386102326784,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,q500,plus,1330.0,0.0037433357637533453,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,q500,minus,1320.0,0.003457650252203957,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,q1000,plus,1299.0,0.0026229774072683673,OK,,
legal_deadline_plus_one_month_end,2019-01-31,True,True,q1000,minus,1351.0,0.0022836310407619528,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,False,size_exclusion,ELIGIBLE,3538.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-02-28,True,False,size_exclusion,LISTED_LT_180D,51.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-02-28,True,False,model_exclusion,ELIGIBLE,2650.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-02-28,True,False,model_exclusion,LISTED_LT_180D,51.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-02-28,True,False,model_exclusion,MISSING_STYLE_SCORE,888.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-02-28,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,16.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-02-28,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,4.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-02-28,True,True,style,plus,1291.0,0.0025743767055504624,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,style,minus,1359.0,0.002356891559921843,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,size,plus,2016.0,0.0021536361536971783,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,size,minus,1522.0,0.0020199452749548163,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,interaction,plus,1294.0,0.002822197860053146,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,interaction,minus,1356.0,0.002818865230935551,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,qblend,plus,1306.0,0.003401612505309116,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,qblend,minus,1344.0,0.002963629634004421,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,q500,plus,1318.0,0.003787859080960221,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,q500,minus,1332.0,0.0033947904397422443,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,q1000,plus,1294.0,0.002684732567273995,OK,,
legal_deadline_plus_one_month_end,2019-02-28,True,True,q1000,minus,1356.0,0.0024393345277502762,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,False,size_exclusion,ELIGIBLE,3549.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-03-29,True,False,size_exclusion,LISTED_LT_180D,51.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-03-29,True,False,model_exclusion,ELIGIBLE,2650.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-03-29,True,False,model_exclusion,LISTED_LT_180D,51.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-03-29,True,False,model_exclusion,MISSING_STYLE_SCORE,899.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-03-29,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,30.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-03-29,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,5.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-03-29,True,True,style,plus,1323.0,0.0025445153995624446,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,style,minus,1327.0,0.0024386969332293694,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,size,plus,2009.0,0.0021684749515443564,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,size,minus,1540.0,0.002006995134616575,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,interaction,plus,1315.0,0.0026587281722515997,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,interaction,minus,1335.0,0.0028303156055823784,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,qblend,plus,1320.0,0.0033626955565773196,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,qblend,minus,1330.0,0.0030305872553728092,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,q500,plus,1316.0,0.0037408473134360105,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,q500,minus,1334.0,0.003525345428787835,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,q1000,plus,1319.0,0.0026465357779227447,OK,,
legal_deadline_plus_one_month_end,2019-03-29,True,True,q1000,minus,1331.0,0.00250415772042155,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,False,size_exclusion,ELIGIBLE,3554.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-04-30,True,False,size_exclusion,LISTED_LT_180D,56.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-04-30,True,False,model_exclusion,ELIGIBLE,2766.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-04-30,True,False,model_exclusion,LISTED_LT_180D,56.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-04-30,True,False,model_exclusion,MISSING_STYLE_SCORE,788.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-04-30,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,53.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-04-30,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,5.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-04-30,True,True,style,plus,1404.0,0.0023535141987132335,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,style,minus,1362.0,0.0025303841454993826,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,size,plus,2016.0,0.0021585187269243505,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,size,minus,1538.0,0.001995530283884323,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,interaction,plus,1404.0,0.002418789225357401,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,interaction,minus,1362.0,0.002667444392045615,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,qblend,plus,1379.0,0.0031807620931138462,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,qblend,minus,1387.0,0.0030689124424034377,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,q500,plus,1378.0,0.0035604869210409105,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,q500,minus,1388.0,0.0034196645415375425,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,q1000,plus,1399.0,0.002473545265257237,OK,,
legal_deadline_plus_one_month_end,2019-04-30,True,True,q1000,minus,1367.0,0.002437843869274133,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,False,size_exclusion,ELIGIBLE,3561.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-05-31,True,False,size_exclusion,LISTED_LT_180D,61.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-05-31,True,False,model_exclusion,ELIGIBLE,2765.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-05-31,True,False,model_exclusion,LISTED_LT_180D,61.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-05-31,True,False,model_exclusion,MISSING_STYLE_SCORE,796.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-05-31,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,14.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-05-31,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,9.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-05-31,True,True,style,plus,1397.0,0.002357171438858517,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,style,minus,1368.0,0.0025146302491784456,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,size,plus,2013.0,0.002035927021427777,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,size,minus,1548.0,0.0020188982430323476,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,interaction,plus,1411.0,0.0024052548408771304,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,interaction,minus,1354.0,0.002621612682857551,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,qblend,plus,1388.0,0.0031802869821402993,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,qblend,minus,1377.0,0.003045681941729557,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,q500,plus,1368.0,0.003566635860651169,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,q500,minus,1397.0,0.0034188749859153204,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,q1000,plus,1396.0,0.00245819160876946,OK,,
legal_deadline_plus_one_month_end,2019-05-31,True,True,q1000,minus,1369.0,0.002433130743894775,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,False,size_exclusion,ELIGIBLE,3565.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-06-28,True,False,size_exclusion,LISTED_LT_180D,66.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-06-28,True,False,model_exclusion,ELIGIBLE,2764.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-06-28,True,False,model_exclusion,LISTED_LT_180D,66.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-06-28,True,False,model_exclusion,MISSING_STYLE_SCORE,801.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-06-28,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,10.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-06-28,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,9.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-06-28,True,True,style,plus,1394.0,0.002337202800406588,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,style,minus,1370.0,0.002490168989145038,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,size,plus,2016.0,0.001988246985403117,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,size,minus,1549.0,0.0020392571441092758,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,interaction,plus,1403.0,0.002441903112887212,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,interaction,minus,1361.0,0.002660307049000427,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,qblend,plus,1395.0,0.003271057180806403,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,qblend,minus,1369.0,0.0031609651802044663,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,q500,plus,1396.0,0.0035899439813408935,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,q500,minus,1368.0,0.0035316052798160047,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,q1000,plus,1397.0,0.0025344275705461673,OK,,
legal_deadline_plus_one_month_end,2019-06-28,True,True,q1000,minus,1367.0,0.002443114786726712,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,False,size_exclusion,ELIGIBLE,3579.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-07-31,True,False,size_exclusion,LISTED_LT_180D,86.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-07-31,True,False,model_exclusion,ELIGIBLE,2761.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-07-31,True,False,model_exclusion,LISTED_LT_180D,86.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-07-31,True,False,model_exclusion,MISSING_STYLE_SCORE,818.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-07-31,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,9.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-07-31,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,10.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-07-31,True,True,style,plus,1410.0,0.0023124501627403036,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,style,minus,1351.0,0.0024652302468522796,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,size,plus,2048.0,0.0020210517177048993,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,size,minus,1531.0,0.0020490397620944014,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,interaction,plus,1412.0,0.0023912895777364984,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,interaction,minus,1349.0,0.0026175900889906134,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,qblend,plus,1399.0,0.003198682846073149,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,qblend,minus,1362.0,0.0031337370304373854,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,q500,plus,1402.0,0.003540690872570988,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,q500,minus,1359.0,0.003476884788752859,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,q1000,plus,1412.0,0.0024729346076424103,OK,,
legal_deadline_plus_one_month_end,2019-07-31,True,True,q1000,minus,1349.0,0.002426329094879434,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,False,size_exclusion,ELIGIBLE,3585.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-08-30,True,False,size_exclusion,LISTED_LT_180D,95.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-08-30,True,False,model_exclusion,ELIGIBLE,2761.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-08-30,True,False,model_exclusion,LISTED_LT_180D,95.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-08-30,True,False,model_exclusion,MISSING_STYLE_SCORE,824.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-08-30,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,10.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-08-30,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,10.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-08-30,True,True,style,plus,1424.0,0.002278473288111639,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,style,minus,1337.0,0.002479450502931249,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,size,plus,2036.0,0.0019514216035295168,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,size,minus,1549.0,0.0020537486913052992,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,interaction,plus,1404.0,0.002436423841277946,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,interaction,minus,1357.0,0.002674165042339667,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,qblend,plus,1406.0,0.0033539870016754663,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,qblend,minus,1355.0,0.003245274737841625,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,q500,plus,1405.0,0.003850648437160256,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,q500,minus,1356.0,0.0036634573302026553,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,q1000,plus,1423.0,0.00247229461010119,OK,,
legal_deadline_plus_one_month_end,2019-08-30,True,True,q1000,minus,1338.0,0.0024624068598519165,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,False,size_exclusion,ELIGIBLE,3596.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-09-30,True,False,size_exclusion,LISTED_LT_180D,95.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-09-30,True,False,model_exclusion,ELIGIBLE,2761.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-09-30,True,False,model_exclusion,LISTED_LT_180D,95.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-09-30,True,False,model_exclusion,MISSING_STYLE_SCORE,835.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-09-30,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,11.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-09-30,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,10.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-09-30,True,True,style,plus,1415.0,0.0023146825991894452,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,style,minus,1346.0,0.0023744548294830975,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,size,plus,2045.0,0.001992265018565861,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,size,minus,1551.0,0.0020376180259236683,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,interaction,plus,1412.0,0.0024453670229959254,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,interaction,minus,1349.0,0.0026909199558885905,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,qblend,plus,1407.0,0.0033491115736323488,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,qblend,minus,1354.0,0.003168417293234068,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,q500,plus,1415.0,0.0038808726355692323,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,q500,minus,1346.0,0.0036197527715745048,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,q1000,plus,1416.0,0.002483557741842212,OK,,
legal_deadline_plus_one_month_end,2019-09-30,True,True,q1000,minus,1345.0,0.002385358053982696,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,False,size_exclusion,ELIGIBLE,3604.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-10-31,True,False,size_exclusion,LISTED_LT_180D,102.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-10-31,True,False,model_exclusion,ELIGIBLE,2819.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-10-31,True,False,model_exclusion,LISTED_LT_180D,102.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-10-31,True,False,model_exclusion,MISSING_STYLE_SCORE,785.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
legal_deadline_plus_one_month_end,2019-10-31,True,False,close_carry_forward,EXACT_SUSPENSION_CARRY_FORWARD,15.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-10-31,True,False,close_carry_forward,INTERVAL_SUSPENSION_CARRY_FORWARD,9.0,,REPORT_ONLY,,suspended names valued at last traded close
legal_deadline_plus_one_month_end,2019-10-31,True,True,style,plus,1452.0,0.0021656102636902134,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,style,minus,1367.0,0.0021754791514464193,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,size,plus,2049.0,0.002170461098973783,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,size,minus,1555.0,0.002065900724386279,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,interaction,plus,1409.0,0.002419305194868565,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,interaction,minus,1410.0,0.0025050251120380144,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,qblend,plus,1438.0,0.0029945032394701697,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,qblend,minus,1381.0,0.0031153210228119046,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,q500,plus,1453.0,0.0034171847154483843,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,q500,minus,1366.0,0.0036161233363935282,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,q1000,plus,1452.0,0.0022769050551826172,OK,,
legal_deadline_plus_one_month_end,2019-10-31,True,True,q1000,minus,1367.0,0.002301461512869125,OK,,
legal_deadline_plus_one_month_end,2019-11-29,True,False,size_exclusion,ELIGIBLE,3614.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-11-29,True,False,size_exclusion,DATA_MISSING_CLOSE,1.0,,REPORT_ONLY,DATA_MISSING_CLOSE,exclusion distribution
legal_deadline_plus_one_month_end,2019-11-29,True,False,size_exclusion,LISTED_LT_180D,120.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-11-29,True,False,model_exclusion,ELIGIBLE,2816.0,,REPORT_ONLY,,exclusion distribution
legal_deadline_plus_one_month_end,2019-11-29,True,False,model_exclusion,DATA_MISSING_CLOSE,1.0,,REPORT_ONLY,DATA_MISSING_CLOSE,exclusion distribution
legal_deadline_plus_one_month_end,2019-11-29,True,False,model_exclusion,LISTED_LT_180D,120.0,,REPORT_ONLY,LISTED_LT_180D,exclusion distribution
legal_deadline_plus_one_month_end,2019-11-29,True,False,model_exclusion,MISSING_STYLE_SCORE,798.0,,REPORT_ONLY,MISSING_STYLE_SCORE,exclusion distribution
